03:13:51:832	b0a10	send: {"params": ["1BDWnsHhJHyWQNDtScrQN1xc1i9VrQ4vAQ", "00000017677ae817", "8c29cb", "5961831f", "4840850c"], "id": 4, "method": "mining.submit"}

03:13:51:926	b0a10	got 36 bytes
03:13:51:926	b0a10	buf: {"id":4,"result":true,"error":null}

03:13:51:926	b0a10	parse packet: 35
03:13:51:926	b0a10	 DCR: Share accepted (94 ms)!
03:13:51:926	b0a10	new buf size: 0
03:13:53:739	b3d50	DCR: put share nonce 3b6e238 enonce 219ebd86
03:13:53:739	b3d50	DCR round found 1 shares
03:13:53:754	b0a10	 DCR: 07/09/17-03:13:53 - SHARE FOUND - (GPU 0)
03:13:53:754	b0a10	send: {"params": ["1BDWnsHhJHyWQNDtScrQN1xc1i9VrQ4vAQ", "00000017677ae817", "9ebd86", "5961831f", "38e2b603"], "id": 4, "method": "mining.submit"}

03:13:53:864	b0a10	got 36 bytes
03:13:53:864	b0a10	buf: {"id":4,"result":true,"error":null}

03:13:53:864	b0a10	parse packet: 35
03:13:53:864	b0a10	 DCR: Share accepted (110 ms)!
03:13:53:864	b0a10	new buf size: 0
03:13:54:161	ae040	ETH: checking pool connection...
03:13:54:161	ae040	send: {"worker": "", "jsonrpc": "2.0", "params": [], "id": 3, "method": "eth_getWork"}

03:13:54:239	ae040	got 248 bytes
03:13:54:239	ae040	buf: {"id":3,"jsonrpc":"2.0","result":["0x3749b97b91201123ca8d0dfd93fb2e3e54716097fe4835cfe5ef45f4357a0648","0x9e9724706b96cf93985fa8f097f4c1a687ebc3c5fc93d50a68d8e51211a723e0","0x0112e0be826d694b2e62d01511f12a6061fbaec8bc02357593e70e52ba","0x3cf88b"]}

03:13:54:239	ae040	parse packet: 247
03:13:54:239	ae040	ETH: job is the same
03:13:54:239	ae040	new buf size: 0
03:13:58:893	b0a10	got 406 bytes
