10:50:35:703	b6830	buf: {"params":["000000176c0fdb62","b3f21f8d870fe3fa7fcbb0892c738f896b9b88a446808a990000016e00000000","4271ef54a64c71804299dedbe923d1f98f7a3c7bd5d52f8a756bfe929ad0af7f727d8d1fb0be696620b8c19f9de4bfe546e74382345ea14bb2c71c066fefc0ac0100b7a6038aea86050001008da300002180011a5247b9ad010000001c4802004f1a0000dc3f635900000000","04000000",[],"04000000","1a018021","59633fdc",true],"id":null,"method":"mining.notify"}

10:50:35:703	b6830	parse packet: 404
10:50:35:703	b6830	new buf size: 0
10:50:35:703	b6830	 DCR: 07/10/17-10:50:35 - New job from decred.eu.nicehash.com:3354
10:50:35:704	b6830	target: 0x000000003fffc000 (diff: 17GH), block #149532
10:50:40:239	b99f0	send: {"id":6,"jsonrpc":"2.0","method":"eth_submitHashrate","params":["0x1bd704f", "0x00000000000000000000000000000000000000000000000000000000f7b26846"]}

10:50:40:301	b99f0	ETH: checking pool connection...
10:50:40:301	b99f0	send: {"worker": "", "jsonrpc": "2.0", "params": [], "id": 3, "method": "eth_getWork"}

10:50:40:314	b99f0	got 39 bytes
10:50:40:314	b99f0	buf: {"id":6,"jsonrpc":"2.0","result":true}

10:50:40:314	b99f0	parse packet: 38
10:50:40:314	b99f0	new buf size: 0
10:50:40:372	b99f0	got 248 bytes
10:50:40:372	b99f0	buf: {"id":3,"jsonrpc":"2.0","result":["0x0c82520284cb34197157ca30bcc52a3b28495e6b943f56d6230929c4c75f9fd5","0x9e9724706b96cf93985fa8f097f4c1a687ebc3c5fc93d50a68d8e51211a723e0","0x0112e0be826d694b2e62d01511f12a6061fbaec8bc02357593e70e52ba","0x3d1200"]}

10:50:40:372	b99f0	parse packet: 247
10:50:40:373	b99f0	ETH: job is the same
10:50:40:373	b99f0	new buf size: 0
10:50:45:452	b6d00	GPU0 t=58C fan=55%
10:50:45:452	b6d00	em hbt: 0, dm hbt: 0, fm hbt: 78, 
10:50:45:453	b6d00	watchdog - thread 0 (gpu0), hb time 31
10:50:45:453	b6d00	watchdog - thread 1 (gpu0), hb time 141
10:50:47:522	b9d2c	DCR: put share nonce 391933d enonce 3572b8a1
10:50:47:522	b9d2c	DCR round found 1 shares
10:50:47:523	b6830	 DCR: 07/10/17-10:50:47 - SHARE FOUND - (GPU 0)
10:50:47:523	b6830	send: {"params": ["1BDWnsHhJHyWQNDtScrQN1xc1i9VrQ4vAQ", "000000176c0fdb62", "72b8a1", "59633fdc", "3d939103"], "id": 4, "method": "mining.submit"}

10:50:47:664	b6830	got 36 bytes
10:50:47:664	b6830	buf: {"id":4,"result":true,"error":null}

10:50:47:664	b6830	parse packet: 35
10:50:47:665	b6830	 DCR: Share accepted (141 ms)!
10:50:47:666	b6830	new buf size: 0
10:50:48:024	b6998	DCR: put share nonce cac212 enonce 357810b1
10:50:48:024	b6998	DCR round found 1 shares
10:50:48:026	b6830	 DCR: 07/10/17-10:50:48 - SHARE FOUND - (GPU 0)
10:50:48:027	b6830	send: {"params": ["1BDWnsHhJHyWQNDtScrQN1xc1i9VrQ4vAQ", "000000176c0fdb62", "7810b1", "59633fdc", "12c2ca00"], "id": 4, "method": "mining.submit"}

10:50:48:150	b6830	got 36 bytes
10:50:48:150	b6830	buf: {"id":4,"result":true,"error":null}

10:50:48:150	b6830	parse packet: 35
10:50:48:151	b6830	 DCR: Share accepted (125 ms)!
10:50:48:153	b6830	new buf size: 0
10:50:50:288	b99f0	got 248 bytes
10:50:50:288	b99f0	buf: {"id":0,"jsonrpc":"2.0","result":["0x1dd0461bb9f4d49775d4953d45ca72da819d4951ca79660cc81cf001054357cc","0x9e9724706b96cf93985fa8f097f4c1a687ebc3c5fc93d50a68d8e51211a723e0","0x0112e0be826d694b2e62d01511f12a6061fbaec8bc02357593e70e52ba","0x3d1201"]}

10:50:50:288	b99f0	parse packet: 247
10:50:50:288	b99f0	ETH: job changed
10:50:50:289	b99f0	new buf size: 0
10:50:50:289	b99f0	ETH: 07/10/17-10:50:50 - New job from eu1.ethermine.org:4444
10:50:50:289	b99f0	target: 0x0000000112e0be82 (diff: 4000MH), epoch 133(2.04GB)
10:50:50:290	b99f0	ETH - Total Speed: 29.387 Mh/s, Total Shares: 0, Rejected: 0, Time: 00:01
10:50:50:291	b99f0	ETH: GPU0 29.387 Mh/s
10:50:50:291	b99f0	 DCR - Total Speed: 587.731 Mh/s, Total Shares: 2, Rejected: 0
10:50:50:292	b99f0	 DCR: GPU0 587.731 Mh/s
10:50:50:316	b99f0	ETH: checking pool connection...
10:50:50:316	b99f0	send: {"worker": "", "jsonrpc": "2.0", "params": [], "id": 3, "method": "eth_getWork"}

10:50:50:388	b99f0	got 248 bytes
10:50:50:388	b99f0	buf: {"id":3,"jsonrpc":"2.0","result":["0x1dd0461bb9f4d49775d4953d45ca72da819d4951ca79660cc81cf001054357cc","0x9e9724706b96cf93985fa8f097f4c1a687ebc3c5fc93d50a68d8e51211a723e0","0x0112e0be826d694b2e62d01511f12a6061fbaec8bc02357593e70e52ba","0x3d1201"]}

10:50:50:388	b99f0	parse packet: 247
10:50:50:388	b99f0	ETH: job is the same
10:50:50:388	b99f0	new buf size: 0
10:50:59:574	b9d2c	DCR: put share nonce 5b6b10d enonce 35eab8a1
10:50:59:574	b9d2c	DCR round found 1 shares
10:50:59:575	b6830	 DCR: 07/10/17-10:50:59 - SHARE FOUND - (GPU 0)
10:50:59:576	b6830	send: {"params": ["1BDWnsHhJHyWQNDtScrQN1xc1i9VrQ4vAQ", "000000176c0fdb62", "eab8a1", "59633fdc", "0db1b605"], "id": 4, "method": "mining.submit"}

10:50:59:727	b6830	got 36 bytes
10:50:59:727	b6830	buf: {"id":4,"result":true,"error":null}

10:50:59:728	b6830	parse packet: 35
10:50:59:728	b6830	 DCR: Share accepted (156 ms)!
10:50:59:731	b6830	new buf size: 0
10:51:00:254	b99f0	send: {"id":6,"jsonrpc":"2.0","method":"eth_submitHashrate","params":["0x1bec637", "0x00000000000000000000000000000000000000000000000000000000f7b26846"]}

10:51:00:328	b99f0	got 39 bytes
10:51:00:328	b99f0	buf: {"id":6,"jsonrpc":"2.0","result":true}

10:51:00:328	b99f0	parse packet: 38
10:51:00:328	b99f0	new buf size: 0
10:51:00:332	b99f0	ETH: checking pool connection...
10:51:00:332	b99f0	send: {"worker": "", "jsonrpc": "2.0", "params": [], "id": 3, "method": "eth_getWork"}

10:51:00:403	b99f0	got 248 bytes
10:51:00:403	b99f0	buf: {"id":3,"jsonrpc":"2.0","result":["0x1dd0461bb9f4d49775d4953d45ca72da819d4951ca79660cc81cf001054357cc","0x9e9724706b96cf93985fa8f097f4c1a687ebc3c5fc93d50a68d8e51211a723e0","0x0112e0be826d694b2e62d01511f12a6061fbaec8bc02357593e70e52ba","0x3d1201"]}

10:51:00:403	b99f0	parse packet: 247
10:51:00:403	b99f0	ETH: job is the same
10:51:00:403	b99f0	new buf size: 0
10:51:01:674	b99f0	got 248 bytes
10:51:01:674	b99f0	buf: {"id":0,"jsonrpc":"2.0","result":["0xe7f7f396efe4eed54745f8f81563e9eaab80e894785aefc1a1e6b73d8eddfb0f","0x9e9724706b96cf93985fa8f097f4c1a687ebc3c5fc93d50a68d8e51211a723e0","0x0112e0be826d694b2e62d01511f12a6061fbaec8bc02357593e70e52ba","0x3d1202"]}

10:51:01:674	b99f0	parse packet: 247
10:51:01:675	b99f0	ETH: job changed
10:51:01:675	b99f0	new buf size: 0
